county,state,id,price
Moore County,Tennessee,47127,200360
Morgan County,Tennessee,47129,109229
Obion County,Tennessee,47131,97985
Overton County,Tennessee,47133,133752
Perry County,Tennessee,47135,94344
Pickett County,Tennessee,47137,154634
Polk County,Tennessee,47139,122372
Putnam County,Tennessee,47141,185261
Rhea County,Tennessee,47143,131289
Roane County,Tennessee,47145,160952
Robertson County,Tennessee,47147,260043
Rutherford County,Tennessee,47149,275916
Scott County,Tennessee,47151,106016
Sequatchie County,Tennessee,47153,152290
Sevier County,Tennessee,47155,211604
Shelby County,Tennessee,47157,182420
Smith County,Tennessee,47159,156494
Stewart County,Tennessee,47161,133167
Sullivan County,Tennessee,47163,163603
Sumner County,Tennessee,47165,293280
Tipton County,Tennessee,47167,160111
Trousdale County,Tennessee,47169,165869
Unicoi County,Tennessee,47171,136819
Union County,Tennessee,47173,134576
Van Buren County,Tennessee,47175,104945
Warren County,Tennessee,47177,120473
Washington County,Tennessee,47179,180664
Wayne County,Tennessee,47181,101947
Weakley County,Tennessee,47183,104731
White County,Tennessee,47185,125292
Williamson County,Tennessee,47187,520511
Wilson County,Tennessee,47189,341006
Anderson County,Texas,48001,107619
Andrews County,Texas,48003,151976
Angelina County,Texas,48005,104873
Aransas County,Texas,48007,166899
Archer County,Texas,48009,154021
Armstrong County,Texas,48011,145951
Atascosa County,Texas,48013,103277
Austin County,Texas,48015,204420
Bailey County,Texas,48017,73612
Bandera County,Texas,48019,183768
Bastrop County,Texas,48021,201046
Baylor County,Texas,48023,65480
Bee County,Texas,48025,95685
Bell County,Texas,48027,174940
Bexar County,Texas,48029,196111
Blanco County,Texas,48031,260229
Borden County,Texas,48033,161904
Bosque County,Texas,48035,128530
Bowie County,Texas,48037,137967
Brazoria County,Texas,48039,235974
Brazos County,Texas,48041,242843
Brewster County,Texas,48043,159897
Briscoe County,Texas,48045,69704
Brooks County,Texas,48047,71605
Brown County,Texas,48049,108253
Burleson County,Texas,48051,127652
Burnet County,Texas,48053,202776
Caldwell County,Texas,48055,155926
Calhoun County,Texas,48057,124674
Callahan County,Texas,48059,99928
Cameron County,Texas,48061,91616
Camp County,Texas,48063,107302
Carson County,Texas,48065,119415
Cass County,Texas,48067,91989
Castro County,Texas,48069,86497
Chambers County,Texas,48071,208690
Cherokee County,Texas,48073,108675
Childress County,Texas,48075,90299
Clay County,Texas,48077,106403
Cochran County,Texas,48079,40978
Coke County,Texas,48081,72978
Coleman County,Texas,48083,80794
Collin County,Texas,48085,369811
Collingsworth County,Texas,48087,55130
Colorado County,Texas,48089,131382
Comal County,Texas,48091,325550
Comanche County,Texas,48093,110893
Concho County,Texas,48095,107197
Cooke County,Texas,48097,170142
Coryell County,Texas,48099,143643
Cottle County,Texas,48101,49215
Crane County,Texas,48103,106035
Crockett County,Texas,48105,94629
Crosby County,Texas,48107,64107
Culberson County,Texas,48109,65902
Dallam County,Texas,48111,94206
Dallas County,Texas,48113,225897
Dawson County,Texas,48115,77520
Deaf Smith County,Texas,48117,96213
Delta County,Texas,48119,91591
Denton County,Texas,48121,328246
DeWitt County,Texas,48123,123672
Dickens County,Texas,48125,53968
Dimmit County,Texas,48127,76886
Donley County,Texas,48129,72556
Duval County,Texas,48131,52173
Eastland County,Texas,48133,78048
Ector County,Texas,48135,167412
Edwards County,Texas,48137,73084
El Paso County,Texas,48141,132341
Ellis County,Texas,48139,240414
Erath County,Texas,48143,168874
Falls County,Texas,48145,79526
Fannin County,Texas,48147,130009
Fayette County,Texas,48149,192320
Fisher County,Texas,48151,70655
Floyd County,Texas,48153,67909
Foard County,Texas,48155,49004
Fort Bend County,Texas,48157,297414
Franklin County,Texas,48159,133283
Freestone County,Texas,48161,118075
Frio County,Texas,48163,86814
Gaines County,Texas,48165,159369
Galveston County,Texas,48167,231392
Garza County,Texas,48169,83223
Gillespie County,Texas,48171,303002
Glasscock County,Texas,48173,242064
Goliad County,Texas,48175,142929
Gonzales County,Texas,48177,128108
Gray County,Texas,48179,81955
Grayson County,Texas,48181,177401
Gregg County,Texas,48183,154957
Grimes County,Texas,48185,156835
Guadalupe County,Texas,48187,236409
Hale County,Texas,48189,87342
Hall County,Texas,48191,55763
Hamilton County,Texas,48193,138141
Hansford County,Texas,48195,100649
Hardeman County,Texas,48197,45519
Hardin County,Texas,48199,129740
Harris County,Texas,48201,205566
Harrison County,Texas,48203,158736
Hartley County,Texas,48205,176584
Haskell County,Texas,48207,56925
Hays County,Texas,48209,289131
Hemphill County,Texas,48211,160214
Henderson County,Texas,48213,126524
Hidalgo County,Texas,48215,96871
Hill County,Texas,48217,109626
Hockley County,Texas,48219,98853
Hood County,Texas,48221,204360
Hopkins County,Texas,48223,121349
Houston County,Texas,48225,106352
Howard County,Texas,48227,104556
Hudspeth County,Texas,48229,53757
Hunt County,Texas,48231,139215
Hutchinson County,Texas,48233,83223
Irion County,Texas,48235,121985
Jack County,Texas,48237,91144
Jackson County,Texas,48239,120398
Jasper County,Texas,48241,106563
Jeff Davis County,Texas,48243,118180
Jefferson County,Texas,48245,129218
Jim Hogg County,Texas,48247,68648
Jim Wells County,Texas,48249,80477
Johnson County,Texas,48251,179736
Jones County,Texas,48253,86766
Karnes County,Texas,48255,108042
Kaufman County,Texas,48257,224540
Kendall County,Texas,48259,367642
Kent County,Texas,48263,36964
Kerr County,Texas,48265,190736
Kimble County,Texas,48267,158102
King County,Texas,48269,38760
Kinney County,Texas,48271,72661
Kleberg County,Texas,48273,97058
Knox County,Texas,48275,47526
La Salle County,Texas,48283,86919
Lamar County,Texas,48277,104662
Lamb County,Texas,48279,69176
Lampasas County,Texas,48281,174401
Lavaca County,Texas,48285,171515
Lee County,Texas,48287,146485
Leon County,Texas,48289,117230
Liberty County,Texas,48291,147041
Limestone County,Texas,48293,100754
Lipscomb County,Texas,48295,106563
Live Oak County,Texas,48297,109943
Llano County,Texas,48299,205733
Lubbock County,Texas,48303,161848
Lynn County,Texas,48305,88715
Madison County,Texas,48313,119448
Marion County,Texas,48315,101916
Martin County,Texas,48317,156307
Mason County,Texas,48319,182498
Matagorda County,Texas,48321,121243
Maverick County,Texas,48323,103395
McCulloch County,Texas,48307,98959
McLennan County,Texas,48309,176843
McMullen County,Texas,48311,117124
Medina County,Texas,48325,145369
Menard County,Texas,48327,62628
Midland County,Texas,48329,260476
Milam County,Texas,48331,113428
Mills County,Texas,48333,148069
Mitchell County,Texas,48335,72873
Montague County,Texas,48337,121877
Montgomery County,Texas,48339,275129
Moore County,Texas,48341,128742
Morris County,Texas,48343,95474
Motley County,Texas,48345,59671
Nacogdoches County,Texas,48347,136557
Navarro County,Texas,48349,103078
Newton County,Texas,48351,85757
Nolan County,Texas,48353,79737
Nueces County,Texas,48355,163812
Ochiltree County,Texas,48357,108464
Oldham County,Texas,48359,96530
Orange County,Texas,48361,132668
Palo Pinto County,Texas,48363,113005
Panola County,Texas,48365,107936
Parker County,Texas,48367,260884
Parmer County,Texas,48369,103078
Pecos County,Texas,48371,92200
Polk County,Texas,48373,116385
Potter County,Texas,48375,105624
Presidio County,Texas,48377,79315
Rains County,Texas,48379,135078
Randall County,Texas,48381,187114
Reagan County,Texas,48383,104345
Real County,Texas,48385,119553
Red River County,Texas,48387,75091
Reeves County,Texas,48389,68437
Refugio County,Texas,48391,90404
Roberts County,Texas,48393,140465
Robertson County,Texas,48395,113725
Rockwall County,Texas,48397,312371
Runnels County,Texas,48399,85969
Rusk County,Texas,48401,131303
Sabine County,Texas,48403,122827
San Augustine County,Texas,48405,92939
San Jacinto County,Texas,48407,118820
San Patricio County,Texas,48409,134115
San Saba County,Texas,48411,115540
Schleicher County,Texas,48413,82167
Scurry County,Texas,48415,90299
Shackelford County,Texas,48417,96530
Shelby County,Texas,48419,82483
Sherman County,Texas,48421,105401
Smith County,Texas,48423,177916
Somervell County,Texas,48425,231292
Starr County,Texas,48427,75935
Stephens County,Texas,48429,78470
Sterling County,Texas,48431,62311
Stonewall County,Texas,48433,58721
Sutton County,Texas,48435,96952
Swisher County,Texas,48437,85124
Tarrant County,Texas,48439,237803
Taylor County,Texas,48441,155105
Terrell County,Texas,48443,80688
Terry County,Texas,48445,80794
Throckmorton County,Texas,48447,59460
Titus County,Texas,48449,110999
Tom Green County,Texas,48451,155187
Travis County,Texas,48453,390138
Trinity County,Texas,48455,88398
Tyler County,Texas,48457,93045
Upshur County,Texas,48459,148439
Upton County,Texas,48461,70655
Uvalde County,Texas,48463,93995
Val Verde County,Texas,48465,109203
Van Zandt County,Texas,48467,139725
Victoria County,Texas,48469,156102
Walker County,Texas,48471,166129
Waller County,Texas,48473,205566
Ward County,Texas,48475,91672
Washington County,Texas,48477,189152
Webb County,Texas,48479,148312
Wharton County,Texas,48481,135290
Wheeler County,Texas,48483,88715
Wichita County,Texas,48485,119255
Wilbarger County,Texas,48487,72133
Willacy County,Texas,48489,58404
Williamson County,Texas,48491,323267
Wilson County,Texas,48493,210563
Winkler County,Texas,48495,66219
Wise County,Texas,48497,254304
Wood County,Texas,48499,145217
Yoakum County,Texas,48501,122933
Young County,Texas,48503,102233
Zapata County,Texas,48505,82167
Zavala County,Texas,48507,52806
Beaver County,Utah,49001,189695
Box Elder County,Utah,49003,217466
Cache County,Utah,49005,305958
Carbon County,Utah,49007,150389
Daggett County,Utah,49009,182432
Davis County,Utah,49011,373984
Duchesne County,Utah,49013,198454
Emery County,Utah,49015,149748
Garfield County,Utah,49017,201765
Grand County,Utah,49019,264676
Iron County,Utah,49021,228147
Juab County,Utah,49023,241427
Kane County,Utah,49025,218854
Millard County,Utah,49027,165556
Morgan County,Utah,49029,410572
Piute County,Utah,49031,191725
Rich County,Utah,49033,216291
Salt Lake County,Utah,49035,395288
San Juan County,Utah,49037,138533
Sanpete County,Utah,49039,201872
Sevier County,Utah,49041,176024
Summit County,Utah,49043,698226
Tooele County,Utah,49045,292387
Uintah County,Utah,49047,210416
Utah County,Utah,49049,392238
Wasatch County,Utah,49051,448497
Washington County,Utah,49053,350464
Wayne County,Utah,49055,219709
Weber County,Utah,49057,297303
Addison County,Vermont,50001,269236
Bennington County,Vermont,50003,223842
Caledonia County,Vermont,50005,182761
Chittenden County,Vermont,50007,341410
Essex County,Vermont,50009,147287
Franklin County,Vermont,50011,228311
Grand Isle County,Vermont,50013,290193
Lamoille County,Vermont,50015,243250
Orange County,Vermont,50017,207776
Orleans County,Vermont,50019,174674
Rutland County,Vermont,50021,191279
Washington County,Vermont,50023,244652
Windham County,Vermont,50025,230958
Windsor County,Vermont,50027,242064
Accomack County,Virginia,51001,184282
Albemarle County,Virginia,51003,417196
Alexandria city,Virginia,51510,598027
Alleghany County,Virginia,51005,128397
Amelia County,Virginia,51007,212818
Amherst County,Virginia,51009,163408
Appomattox County,Virginia,51011,166769
Arlington County,Virginia,51013,792842
Augusta County,Virginia,51015,223220
Bath County,Virginia,51017,177310
Bedford County,Virginia,51019,222533
Bland County,Virginia,51021,121425
Botetourt County,Virginia,51023,243446
Bristol city,Virginia,51520,116324
Brunswick County,Virginia,51025,120352
Buchanan County,Virginia,51027,77553
Buckingham County,Virginia,51029,139767
Buena Vista city,Virginia,51530,135798
Campbell County,Virginia,51031,164878
Caroline County,Virginia,51033,217679
Carroll County,Virginia,51035,121103
Charles City County,Virginia,51036,177419
Charlotte County,Virginia,51037,120030
Charlottesville city,Virginia,51540,307862
Chesapeake city,Virginia,51550,307534
Chesterfield County,Virginia,51041,275903
Clarke County,Virginia,51043,362681
Colonial Heights city,Virginia,51570,181435
Covington city,Virginia,51580,78197
Craig County,Virginia,51045,177265
Culpeper County,Virginia,51047,320617
Cumberland County,Virginia,51049,154278
Dickenson County,Virginia,51051,86885
Dinwiddie County,Virginia,51053,177842
Emporia city,Virginia,51595,125286
Essex County,Virginia,51057,217535
Fairfax city,Virginia,51600,585387
Fairfax County,Virginia,51059,612337
Falls Church city,Virginia,51610,824493
Fauquier County,Virginia,51061,450740
Floyd County,Virginia,51063,183103
Fluvanna County,Virginia,51065,241172
Franklin city,Virginia,51620,176023
Franklin County,Virginia,51067,190416
Frederick County,Virginia,51069,270303
Fredericksburg city,Virginia,51630,383573
Galax city,Virginia,51640,103619
Giles County,Virginia,51071,128455
Gloucester County,Virginia,51073,243152
Goochland County,Virginia,51075,396472
Grayson County,Virginia,51077,110376
Greene County,Virginia,51079,242919
Greensville County,Virginia,51081,126252
Halifax County,Virginia,51083,124535
Hampton city,Virginia,51650,204565
Hanover County,Virginia,51085,317114
Harrisonburg city,Virginia,51660,212455
Henrico County,Virginia,51087,271888
Henry County,Virginia,51089,100722
Highland County,Virginia,51091,186535
Hopewell city,Virginia,51670,129868
Isle of Wight County,Virginia,51093,282056
James City County,Virginia,51095,353838
King and Queen County,Virginia,51097,193587
King George County,Virginia,51099,330271
King William County,Virginia,51101,215883
Lancaster County,Virginia,51103,275887
Lee County,Virginia,51105,94501
Lexington city,Virginia,51678,252825
Loudoun County,Virginia,51107,581418
Louisa County,Virginia,51109,235749
Lunenburg County,Virginia,51111,128183
Lynchburg city,Virginia,51680,179056
Madison County,Virginia,51113,276638
Manassas city,Virginia,51683,339073
Manassas Park city,Virginia,51685,321733
Martinsville city,Virginia,51690,94072
Mathews County,Virginia,51115,239240
Mecklenburg County,Virginia,51117,142234
Middlesex County,Virginia,51119,280929
Montgomery County,Virginia,51121,258473
Nelson County,Virginia,51125,241481
New Kent County,Virginia,51127,297037
Newport News city,Virginia,51700,197270
Norfolk city,Virginia,51710,230465
Northampton County,Virginia,51131,189646
Northumberland County,Virginia,51133,313859
Norton city,Virginia,51720,100615
Nottoway County,Virginia,51135,162400
Orange County,Virginia,51137,262157
Page County,Virginia,51139,181494
Patrick County,Virginia,51141,128719
Petersburg city,Virginia,51730,114229
Poquoson city,Virginia,51735,341575
Portsmouth city,Virginia,51740,179298
Powhatan County,Virginia,51145,295029
Prince Edward County,Virginia,51147,171303
Prince George County,Virginia,51149,225393
Prince William County,Virginia,51153,423894
Pulaski County,Virginia,51155,155876
Radford city,Virginia,51750,178085
Rappahannock County,Virginia,51157,405143
Richmond city,Virginia,51760,263645
Richmond County,Virginia,51159,193400
Roanoke city,Virginia,51770,157486
Roanoke County,Virginia,51161,230402
Rockbridge County,Virginia,51163,214102
Rockingham County,Virginia,51165,232177
Russell County,Virginia,51167,105120
Salem city,Virginia,51775,194479
Scott County,Virginia,51169,98724
Shenandoah County,Virginia,51171,228690
Smyth County,Virginia,51173,102761
Southampton County,Virginia,51175,191469
Spotsylvania County,Virginia,51177,305229
Stafford County,Virginia,51179,382841
Staunton city,Virginia,51790,181279
Suffolk city,Virginia,51800,278567
Surry County,Virginia,51181,209110
Sussex County,Virginia,51183,132932
Tazewell County,Virginia,51185,106944
Virginia Beach city,Virginia,51810,313137
Warren County,Virginia,51187,255715
Washington County,Virginia,51191,158083
Waynesboro city,Virginia,51820,186750
Westmoreland County,Virginia,51193,213566
Williamsburg city,Virginia,51830,323497
Winchester city,Virginia,51840,250652
Wise County,Virginia,51195,91712
Wythe County,Virginia,51197,137729
York County,Virginia,51199,365996
Adams County,Washington,53001,168621
Asotin County,Washington,53003,211627
Benton County,Washington,53005,298304
Chelan County,Washington,53007,368432
Clallam County,Washington,53009,305045
Clark County,Washington,53011,392227
Columbia County,Washington,53013,195796
Cowlitz County,Washington,53015,305741
Douglas County,Washington,53017,290193
Ferry County,Washington,53019,185101
Franklin County,Washington,53021,273428
Garfield County,Washington,53023,163055
Grant County,Washington,53025,220353
Grays Harbor County,Washington,53027,240762
Island County,Washington,53029,418114
Jefferson County,Washington,53031,368892
King County,Washington,53033,683505
Kitsap County,Washington,53035,406357
Kittitas County,Washington,53037,313121
Klickitat County,Washington,53039,284854
Lewis County,Washington,53041,270230
Lincoln County,Washington,53043,177679
Mason County,Washington,53045,277433
Okanogan County,Washington,53047,199398
Pacific County,Washington,53049,192959
Pend Oreille County,Washington,53051,236505
Pierce County,Washington,53053,384910
San Juan County,Washington,53055,533474
Skagit County,Washington,53057,384776
Skamania County,Washington,53059,313676
Snohomish County,Washington,53061,502371
Spokane County,Washington,53063,288776
Stevens County,Washington,53065,217406
Thurston County,Washington,53067,362139
Wahkiakum County,Washington,53069,238797
Walla Walla County,Washington,53071,245346
Whatcom County,Washington,53073,427092
Whitman County,Washington,53075,237488
Yakima County,Washington,53077,231068
Barbour County,West Virginia,54001,115414
Berkeley County,West Virginia,54003,210293
Boone County,West Virginia,54005,74785
Braxton County,West Virginia,54007,90406
Brooke County,West Virginia,54009,99600
Cabell County,West Virginia,54011,131606
Calhoun County,West Virginia,54013,87372
Clay County,West Virginia,54015,83885
Doddridge County,West Virginia,54017,122739
Fayette County,West Virginia,54019,95533
Gilmer County,West Virginia,54021,97626
Grant County,West Virginia,54023,146491
Greenbrier County,West Virginia,54025,129750
Hampshire County,West Virginia,54027,156696
Hancock County,West Virginia,54029,99386
Hardy County,West Virginia,54031,144085
Harrison County,West Virginia,54033,129645
Jackson County,West Virginia,54035,136656
Jefferson County,West Virginia,54037,263550
Kanawha County,West Virginia,54039,111707
Lewis County,West Virginia,54041,109031
Lincoln County,West Virginia,54043,88069
Logan County,West Virginia,54045,93231
Marion County,West Virginia,54049,122216
Marshall County,West Virginia,54051,114687
Mason County,West Virginia,54053,91662
McDowell County,West Virginia,54047,36623
Mercer County,West Virginia,54055,101184
Mineral County,West Virginia,54057,152515
Mingo County,West Virginia,54059,81721
Monongalia County,West Virginia,54061,222901
Monroe County,West Virginia,54063,112903
Morgan County,West Virginia,54065,194771
Nicholas County,West Virginia,54067,99510
Ohio County,West Virginia,54069,130007
Pendleton County,West Virginia,54071,128494
Pleasants County,West Virginia,54073,112704
Pocahontas County,West Virginia,54075,127343
Preston County,West Virginia,54077,116609
Putnam County,West Virginia,54079,174987
Raleigh County,West Virginia,54081,108718
Randolph County,West Virginia,54083,115414
Ritchie County,West Virginia,54085,101184
Roane County,West Virginia,54087,103486
Summers County,West Virginia,54089,96475
Taylor County,West Virginia,54091,111961
Tucker County,West Virginia,54093,127238
Tyler County,West Virginia,54095,100765
Upshur County,West Virginia,54097,124518
Wayne County,West Virginia,54099,103592
Webster County,West Virginia,54101,72723
Wetzel County,West Virginia,54103,108404
Wirt County,West Virginia,54105,101286
Wood County,West Virginia,54107,138290
Wyoming County,West Virginia,54109,74815
Adams County,Wisconsin,55001,138045
Ashland County,Wisconsin,55003,119092
Barron County,Wisconsin,55005,161316
Bayfield County,Wisconsin,55007,179216
Brown County,Wisconsin,55009,206455
Buffalo County,Wisconsin,55011,168160
Burnett County,Wisconsin,55013,167213
Calumet County,Wisconsin,55015,190000
Chippewa County,Wisconsin,55017,179506
Clark County,Wisconsin,55019,133938
Columbia County,Wisconsin,55021,202340
Crawford County,Wisconsin,55023,141309
Dane County,Wisconsin,55025,308493
Dodge County,Wisconsin,55027,182586
Door County,Wisconsin,55029,225442
Douglas County,Wisconsin,55031,153434
Dunn County,Wisconsin,55033,173952
Eau Claire County,Wisconsin,55035,207064
Florence County,Wisconsin,55037,136466
Fond du Lac County,Wisconsin,55039,180725
Forest County,Wisconsin,55041,139309
Grant County,Wisconsin,55043,155524
Green County,Wisconsin,55045,180480
Green Lake County,Wisconsin,55047,154366
Iowa County,Wisconsin,55049,192166
Iron County,Wisconsin,55051,125304
Jackson County,Wisconsin,55053,143099
Jefferson County,Wisconsin,55055,220072
Juneau County,Wisconsin,55057,132464
Kenosha County,Wisconsin,55059,208401
Kewaunee County,Wisconsin,55061,173608
La Crosse County,Wisconsin,55063,203081
Lafayette County,Wisconsin,55065,147417
Langlade County,Wisconsin,55067,119934
Lincoln County,Wisconsin,55069,147101
Manitowoc County,Wisconsin,55071,147732
Marathon County,Wisconsin,55073,174183
Marinette County,Wisconsin,55075,130358
Marquette County,Wisconsin,55077,163527
Menominee County,Wisconsin,55078,107193
Milwaukee County,Wisconsin,55079,178494
Monroe County,Wisconsin,55081,163211
Oconto County,Wisconsin,55083,165291
Oneida County,Wisconsin,55085,183323
Outagamie County,Wisconsin,55087,193823
Ozaukee County,Wisconsin,55089,318912
Pepin County,Wisconsin,55091,159631
Pierce County,Wisconsin,55093,219807
Polk County,Wisconsin,55095,178690
Portage County,Wisconsin,55097,189852
Price County,Wisconsin,55099,128990
Racine County,Wisconsin,55101,213983
Richland County,Wisconsin,55103,147311
Rock County,Wisconsin,55105,173267
Rusk County,Wisconsin,55107,119407
Sauk County,Wisconsin,55111,191852
Sawyer County,Wisconsin,55113,177321
Shawano County,Wisconsin,55115,143942
Sheboygan County,Wisconsin,55117,178064
St. Croix County,Wisconsin,55109,284580
Taylor County,Wisconsin,55119,145100
Trempealeau County,Wisconsin,55121,164264
Vernon County,Wisconsin,55123,165528
Vilas County,Wisconsin,55125,213649
Walworth County,Wisconsin,55127,233866
Washburn County,Wisconsin,55129,165738
Washington County,Wisconsin,55131,274736
Waukesha County,Wisconsin,55133,318386
Waupaca County,Wisconsin,55135,157841
Waushara County,Wisconsin,55137,153840
Winnebago County,Wisconsin,55139,173947
Wood County,Wisconsin,55141,137940
Albany County,Wyoming,56001,244116
Big Horn County,Wyoming,56003,169739
Campbell County,Wyoming,56005,231339
Carbon County,Wyoming,56007,181685
Converse County,Wyoming,56009,214719
Crook County,Wyoming,56011,234040
Fremont County,Wyoming,56013,204019
Goshen County,Wyoming,56015,180750
Hot Springs County,Wyoming,56017,153014
Johnson County,Wyoming,56019,262711
Laramie County,Wyoming,56021,284317
Lincoln County,Wyoming,56023,255959
Natrona County,Wyoming,56025,236925
Niobrara County,Wyoming,56027,162363
Park County,Wyoming,56029,278916
Platte County,Wyoming,56031,195812
Sheridan County,Wyoming,56033,282967
Sublette County,Wyoming,56035,285772
Sweetwater County,Wyoming,56037,213576
Teton County,Wyoming,56039,900218
Uinta County,Wyoming,56041,181789
Washakie County,Wyoming,56043,172232
Weston County,Wyoming,56045,172751
